User Name,Recency,Frequency,Monetary,Cluster,Segment
bnbarnum,282,1,819.8399999999999,0,Low Value
bnbaze,166,5,2000.0,1,Medium Value
bnbeadles,285,1,698.004,0,Low Value
bnbedolla,265,4,1536.955,0,Low Value
bnbelisle,189,1,100.0,1,Medium Value
bnbivona,259,1,144.9,0,Low Value
bnblackford,155,3,600.0,1,Medium Value
bnblanchette,154,2,800.0,1,Medium Value
bnbouldin,194,2,400.0,1,Medium Value
bnboyle,285,1,0.0,0,Low Value
bnbracey,184,1,69.9,1,Medium Value
bnbrundage,89,205,406688.8,2,High Value
bnburk,149,15,7030.5,1,Medium Value
bnburleson,68,15,9521.1,1,Medium Value
bnbuttler,86,9,4594.2,1,Medium Value
bncaprio,311,1,189.5,0,Low Value
bnchaney,280,2,197.82,0,Low Value
bnchen,288,1,109.9,0,Low Value
bnchupp,70,5,14542.9,1,Medium Value
bnclontz,277,6,7966.45,0,Low Value
bncombest,277,1,0.0,0,Low Value
bncornwell,259,1,49.8,0,Low Value
bncowman,355,1,492.2,0,Low Value
bndevries,154,2,500.0,1,Medium Value
bnditullio,278,1,49.9,0,Low Value
bndockins,284,1,79.0,0,Low Value
bndoyle,281,1,44.7,0,Low Value
bndundas,285,1,229.60000000000002,0,Low Value
bnelzy,204,1,568.2,0,Low Value
bnengelmann,193,1,72.0,1,Medium Value
bnengland,103,8,16666.196,1,Medium Value
bnesteban,304,1,138.6,0,Low Value
bnfine,227,1,240.0,0,Low Value
bnfoushee,127,1,159.0,1,Medium Value
bnfultz,193,1,7274.0,1,Medium Value
bngallucci,91,3,4951.095,1,Medium Value
bngarling,110,3,0.0,1,Medium Value
bngarrick,160,7,1095.8,1,Medium Value
bngiardina,285,1,124.8,0,Low Value
bngreenawalt,111,7,1538.431,1,Medium Value
bngwyn,17,4,4120.0,1,Medium Value
bnhagins,110,1,54.06,1,Medium Value
bnhammonds,165,1,104.0,1,Medium Value
bnhug,323,3,5734.0,0,Low Value
bnhunsinger,184,4,16679.6,1,Medium Value
bnhurlburt,89,5,3612.0,1,Medium Value
bniniguez,146,1,32.5,1,Medium Value
bnkangas,344,1,1391.8,0,Low Value
bnkarn,188,1,119.9,1,Medium Value
bnkitterman,284,10,1521.2,0,Low Value
bnkollar,117,4,2864.5,1,Medium Value
bnkowalski,286,1,34.9,0,Low Value
bnlamantia,160,1,267.8,1,Medium Value
bnlei,197,1,52.0,1,Medium Value
bnlesher,58,1,99.9,1,Medium Value
bnlewter,98,9,4530.2,1,Medium Value
bnloring,173,2,0.0,1,Medium Value
bnmagdaleno,43,6,424.11,1,Medium Value
bnmalec,33,50,62594.995,1,Medium Value
bnmalmberg,101,5,13000.8,1,Medium Value
bnmarquette,257,1,199.9,0,Low Value
bnmaust,154,9,10250.0,1,Medium Value
bnmayhew,167,1,1600.0,1,Medium Value
bnmccarver,167,1,2400.0,1,Medium Value
bnmcclaskey,110,4,2373.216,1,Medium Value
bnmcdole,319,5,0.0,0,Low Value
bnmchenry,153,1,200.0,1,Medium Value
bnmcneely,278,1,0.0,0,Low Value
bnmcsweeney,282,1,109.9,0,Low Value
bnmeacham,283,1,107.5,0,Low Value
bnmeiners,349,1,61.099999999999994,0,Low Value
bnmendez,323,1,2880.0,0,Low Value
bnminnich,112,4,0.0,1,Medium Value
bnmusial,295,1,32.9,0,Low Value
bnnorman,259,1,74.9,0,Low Value
bnotwell,155,1,400.0,1,Medium Value
bnparmelee,176,2,1451.7,1,Medium Value
bnpederson,285,1,69.9,0,Low Value
bnperalta,276,1,603.0,0,Low Value
bnpereyra,142,1,19.9,1,Medium Value
bnpersons,74,1,0.0,1,Medium Value
bnphillippi,259,1,191.5,0,Low Value
bnpringle,170,2,3750.0,1,Medium Value
bnrakestraw,4,1,114.9,1,Medium Value
bnraub,278,4,8340.0,0,Low Value
bnredford,259,1,599.9,0,Low Value
bnreichert,65,1,89.9,1,Medium Value
bnrichman,191,2,7814.88,1,Medium Value
bnrister,150,1,147.39999999999998,1,Medium Value
bnrodgers,153,3,3000.0,1,Medium Value
bnsatter,84,1,409.2,1,Medium Value
bnsaylor,8,1,49.9,1,Medium Value
bnschober,278,3,1711.5,0,Low Value
bnschumaker,276,1,0.0,0,Low Value
bnschwab,282,1,331.70000000000005,0,Low Value
bnseay,154,3,1563.8,1,Medium Value
bnselph,184,1,72.0,1,Medium Value
bnselzer,282,1,64.9,0,Low Value
bnsheffer,155,3,600.0,1,Medium Value
bnshields,190,1,6507.2,1,Medium Value
bnshillings,284,1,212.10000000000002,0,Low Value
bnsholes,236,1,145.3,0,Low Value
bnshurtleff,77,1,5416.7,1,Medium Value
bnslayton,101,1,105.4,1,Medium Value
bnsmelser,56,1,126.0,1,Medium Value
bnspalding,261,1,172.4,0,Low Value
bnspillane,298,1,250.0,0,Low Value
bnsugg,182,3,9573.0,1,Medium Value
bntemplin,153,8,2750.0,1,Medium Value
bntoner,181,1,39.9,1,Medium Value
bnunknow,194,1,27.5,1,Medium Value
bnvowell,240,1,257.8,0,Low Value
bnwasson,337,1,340.909,0,Low Value
bnweaver,167,3,8000.0,1,Medium Value
bnweil,53,1,149.3,1,Medium Value
bnweinstock,277,7,23516.8,0,Low Value
bnwhitehill,185,2,4800.0,1,Medium Value
bnwicklund,110,5,15455.387,1,Medium Value
bnwisdom,299,1,200.2,0,Low Value
bnwurth,272,1,147.1,0,Low Value
bnyonker,281,4,4970.780000000001,0,Low Value
boager,279,3,629.82,0,Low Value
boalcantar,157,2,14942.5,1,Medium Value
boansell,95,1,92.5,1,Medium Value
boasberry,154,4,550.0,1,Medium Value
bobach,117,10,9455.236,1,Medium Value
bobahena,278,1,557.73,0,Low Value
bobarnaby,365,1,540.0,0,Low Value
bobarre,113,11,54072.335999999996,1,Medium Value
bobowens,281,4,4788.0,0,Low Value
bobraga,164,1,109.0,1,Medium Value
boburnley,153,1,100.0,1,Medium Value
bobury,278,2,264.63,0,Low Value
bobyer,77,1,119.9,1,Medium Value
bocantero,191,10,12420.717999999999,1,Medium Value
bochiu,23,1,94.3,1,Medium Value
bochurch,106,7,12945.2,1,Medium Value
boclem,106,3,670.4000000000001,1,Medium Value
boclement,167,1,1578.42,1,Medium Value
bocoffin,275,4,594.4000000000001,0,Low Value
bocolorado,136,1,110.305,1,Medium Value
bocrow,285,1,44.9,0,Low Value
bodane,185,1,52.0,1,Medium Value
bodavies,183,3,8957.52,1,Medium Value
bodavy,278,4,11823.48,0,Low Value
bodurr,323,1,1889.79,0,Low Value
boferrigno,117,1,0.6000000000000001,1,Medium Value
boforcier,298,1,179.6,0,Low Value
bogermany,308,4,1149.75,0,Low Value
bogillespie,245,1,120.0,0,Low Value
bogirouard,279,5,20075.2,0,Low Value
bogordon,247,2,1099.6,0,Low Value
bogrado,270,2,3169.1000000000004,0,Low Value
bogriffiths,329,12,1311.2,0,Low Value
boguerrera,155,5,472.0,1,Medium Value
boguerriero,206,2,598.8,0,Low Value
boharwell,167,1,0.0,1,Medium Value
bohenshaw,277,3,24531.300000000003,0,Low Value
bohodapp,155,19,7150.0,1,Medium Value
bohorak,154,1,100.0,1,Medium Value
bohornbeck,203,1,187.5,0,Low Value
boissa,277,2,139.8,0,Low Value
bokaczmarek,210,1,479.9,0,Low Value
boknepp,155,2,400.0,1,Medium Value
bokratochvil,285,3,2399.04,0,Low Value
bokushner,195,3,2201.26,1,Medium Value
bolacefield,206,2,101.9,0,Low Value
bolargo,286,2,1442.5,0,Low Value
bolei,190,3,559.9,1,Medium Value
bolucius,173,1,104.0,1,Medium Value
bolunde,264,4,520.0,0,Low Value
bomartinez,314,2,285.0,0,Low Value
bomcdaniel,1,3,297.0,1,Medium Value
bomckim,246,1,8549.8,0,Low Value
bomcmahan,153,1,400.0,1,Medium Value
bomcnett,167,2,10000.0,1,Medium Value
bomerlo,19,1,179.9,1,Medium Value
bomodzelewski,144,1,173.9,1,Medium Value
bomunk,297,1,73.69999999999999,0,Low Value
bonigro,140,1,14204.0,1,Medium Value
bonutt,106,1,180.0,1,Medium Value
bopalm,278,2,2285.64,0,Low Value
boparada,166,3,435.0,1,Medium Value
boparkinson,195,1,500.0,1,Medium Value
bopasko,217,1,41.0,0,Low Value
bopompey,284,1,934.38,0,Low Value
boprimeaux,15,16,29277.128,1,Medium Value
boprioleau,365,1,19.9,0,Low Value
bopriolo,275,1,109.8,0,Low Value
boraney,184,7,8558.56,1,Medium Value
borawson,68,1,109.9,1,Medium Value
boraya,15,2,2633.2,1,Medium Value
borizo,285,1,109.9,0,Low Value
borosenberger,167,3,7200.0,1,Medium Value
bosandoval,154,1,100.0,1,Medium Value
boscheffer,278,3,788.24505,0,Low Value
bosearcy,284,1,0.0,0,Low Value
bosholes,346,1,234.0,0,Low Value
boslade,2,2,180.6,1,Medium Value
bosolomon,132,1,87.6,1,Medium Value
bostcyr,127,1,1368.5,1,Medium Value
bosteel,154,6,28224.3,1,Medium Value
bostoudt,177,1,104.0,1,Medium Value
bostreater,201,1,490.0,1,Medium Value
bosumter,184,7,16236.635999999999,1,Medium Value
botews,283,3,449.0,0,Low Value
botilley,321,1,159.0,0,Low Value
botittle,266,1,48.8,0,Low Value
botripp,156,3,3000.0,1,Medium Value
boturcotte,3,1,1237.5,1,Medium Value
bowaldon,153,2,600.0,1,Medium Value
bowasson,315,1,600.0,0,Low Value
boweathers,157,1,2899.9,1,Medium Value
bowylie,283,1,134.82,0,Low Value
boyeager,277,4,4635.24,0,Low Value
boyoungblood,153,2,750.0,1,Medium Value
bozacharias,199,2,185.0,1,Medium Value
bpabadie,175,3,216.0,1,Medium Value
bpadame,279,1,0.0,0,Low Value
bparchie,131,2,910.0,1,Medium Value
bparnold,154,1,200.0,1,Medium Value
bpbalogh,185,1,72.0,1,Medium Value
bpbartee,113,1,132.0,1,Medium Value
bpbaty,316,2,300.0,0,Low Value
bpbedolla,189,1,104.0,1,Medium Value
bpbob,297,1,1153.0,0,Low Value
bpboeding,192,1,29.9,1,Medium Value
bpbollin,278,5,8812.0,0,Low Value
bpbonnell,189,1,24.1,1,Medium Value
bpbordelon,278,4,2617.2,0,Low Value
bpbradberry,291,1,969.6999999999999,0,Low Value
bpbrandes,297,1,5876.2,0,Low Value
bpbranton,85,4,6294.71,1,Medium Value
bpbrent,274,4,277.5,0,Low Value
bpbriones,259,1,174.8,0,Low Value
bpbrode,141,1,199.8,1,Medium Value
bpcampana,237,2,2642.6000000000004,0,Low Value
bpcanizales,15,2,3809.8,1,Medium Value
bpcanon,195,2,1000.0,1,Medium Value
bpcarrick,70,2,144.9,1,Medium Value
bpcastellano,278,4,305.7,0,Low Value
bpcastrejon,14,1,179.9,1,Medium Value
bpcatanzaro,283,1,49.9,0,Low Value
bpcheeks,235,2,352.7,0,Low Value
bpchester,85,7,8795.03,1,Medium Value
bpchurchill,283,2,199.6,0,Low Value
bpcracraft,2,1,104.5,1,Medium Value
bpcreagh,275,1,69.9,0,Low Value
bpcreel,121,3,595.9,1,Medium Value
bpdabney,301,2,279.0,0,Low Value
bpdare,19,1,199.9,1,Medium Value
bpdefilippo,154,2,3000.0,1,Medium Value
bpdinkel,8,1,2596.0,1,Medium Value
bpdittman,50,1,1719.9,1,Medium Value
bpdreiling,286,1,104.69999999999999,0,Low Value
bpeustice,143,1,99.9,1,Medium Value
bpfikes,172,4,7200.0,1,Medium Value
bpforan,183,4,4474.040000000001,1,Medium Value
bpfrey,226,4,537.4,0,Low Value
bpfullerton,112,2,10277.768,1,Medium Value
bpgallop,132,1,2399.9,1,Medium Value
bpgaunt,278,3,341.03999999999996,0,Low Value
bpgent,15,2,3675.995,1,Medium Value
bpgodley,167,1,200.0,1,Medium Value
bpgraber,206,1,0.0,0,Low Value
bpgracey,195,1,600.0,1,Medium Value
bpgran,272,1,297.5,0,Low Value
bphackett,267,1,670.0,0,Low Value
bphalstead,238,1,39.9,0,Low Value
bphardage,281,2,1370.9,0,Low Value
bphaug,284,4,6233.74,0,Low Value
bpherndon,285,2,230.0,0,Low Value
bphershberger,81,2,249.4,1,Medium Value
bpjarnagin,212,1,2999.5,0,Low Value
bpjenkins,304,1,524.0,0,Low Value
bpkeener,178,2,499.40000000000003,1,Medium Value
bpkells,314,3,401.70000000000005,0,Low Value
bpknights,8,1,26.5,1,Medium Value
bpkolar,154,2,250.0,1,Medium Value
bpkuss,276,1,76.2,0,Low Value
bplarocca,348,1,0.0,0,Low Value
bplauterbach,271,1,204.8,0,Low Value
bplaverty,323,2,3503.1000000000004,0,Low Value
bplepley,135,3,24399.6,1,Medium Value
bplieberman,163,14,10512.58,1,Medium Value
bplitchford,154,4,3400.0,1,Medium Value
bplobdell,167,2,2400.0,1,Medium Value
bplollar,281,4,2608.2,0,Low Value
bplondono,155,7,5400.0,1,Medium Value
bplowman,316,1,300.0,0,Low Value
bplucia,315,1,300.0,0,Low Value
bplund,89,8,15743.3,1,Medium Value
bpmahaney,340,1,150.0,0,Low Value
bpmassie,282,1,1270.58,0,Low Value
bpmcbrayer,278,1,6566.7,0,Low Value
bpmccaulley,285,1,926.565,0,Low Value
bpmckernan,117,4,5852.392,1,Medium Value
bpmcraney,292,3,3553.6,0,Low Value
bpmenchaca,325,1,348.3,0,Low Value
bpmoncada,119,2,738.4,1,Medium Value
bpmorones,158,1,2864.5,1,Medium Value
bpmuldowney,313,2,3341.0370300000004,0,Low Value
bpneveu,282,4,270.8,0,Low Value
bpnickens,167,1,450.0,1,Medium Value
bpoldenburg,336,1,61.800000000000004,0,Low Value
bpolson,285,9,2039.0,0,Low Value
bporlowski,274,8,3684.6400000000003,0,Low Value
bppalazzolo,306,1,627.7,0,Low Value
bppappas,178,1,22.5,1,Medium Value
bpparris,35,2,184.4,1,Medium Value
bppenaloza,155,2,500.0,1,Medium Value
bpportugal,187,2,3600.0,1,Medium Value
bpracine,66,1,95.0,1,Medium Value
bpraposa,285,1,186.38299999999998,0,Low Value
bpreimers,194,2,0.0,1,Medium Value
bpricharson,323,4,773.9,0,Low Value
bproa,106,2,2765.8,1,Medium Value
bproman,136,1,847.0,1,Medium Value
bpromer,96,1,188.79,1,Medium Value
bpronk,240,1,130.0,0,Low Value
bpsantucci,199,1,234.8,1,Medium Value
bpsauve,281,1,155.2,0,Low Value
bpscannell,323,1,1193.79,0,Low Value
bpschimmel,37,6,2896.7999999999997,1,Medium Value
bpschoenberger,68,3,2044.23,1,Medium Value
bpseymour,201,1,129.9,1,Medium Value
bpsheahan,281,1,84.915,0,Low Value
bpsheperd,338,2,99.9,0,Low Value
bpshuler,203,1,320.0,0,Low Value
bpsnell,277,1,974.7,0,Low Value
bpstowell,110,2,0.0,1,Medium Value
bpsuarez,260,2,546.8,0,Low Value
bpswarthout,16,1,116.6,1,Medium Value
bpterwilliger,241,1,499.9,0,Low Value
bpthiele,276,1,194.55,0,Low Value
bpthrush,323,1,1259.9,0,Low Value
bptillman,159,2,447.3,1,Medium Value
bptrotta,101,1,0.0,1,Medium Value
bpupshaw,167,1,800.0,1,Medium Value
bpveloz,181,2,144.0,1,Medium Value
bpwatley,253,1,114.80000000000001,0,Low Value
bpwigley,315,1,300.0,0,Low Value
bpzermeno,266,1,89.9,0,Low Value
bqallee,277,2,1179.8,0,Low Value
bqaltom,279,1,389.4,0,Low Value
bqamend,188,1,72.0,1,Medium Value
bqbanton,320,1,1012.8,0,Low Value
bqbasil,284,2,302.20000000000005,0,Low Value
bqblumer,292,1,1170.0,0,Low Value
bqboots,272,1,245.0,0,Low Value
bqbradley,184,3,2800.0,1,Medium Value
bqbrunelle,67,3,111.68,1,Medium Value
bqbugarin,280,4,10600.0,0,Low Value
bqburcham,107,18,24400.05,1,Medium Value
bqburr,284,1,199.8,0,Low Value
bqchristner,174,1,2400.0,1,Medium Value
bqchristopher,185,1,3333.5,1,Medium Value
bqchumley,264,1,251.60000000000002,0,Low Value
bqclaudio,16,1,299.5,1,Medium Value
bqcustis,284,3,519.4000000000001,0,Low Value
bqdeardorff,78,7,1688.4,1,Medium Value
bqdesousa,307,3,4470.0,0,Low Value
bqdevos,23,2,127.0,1,Medium Value
bqdickerson,133,1,403.6,1,Medium Value
bqdinger,160,2,1655.4,1,Medium Value
bqdoll,363,1,849.9,0,Low Value
bqdukes,160,1,59.9,1,Medium Value
bqelzey,188,2,0.0,1,Medium Value
bqestabrook,285,1,161.64000000000001,0,Low Value
bqesters,264,11,3406.284,0,Low Value
bqfalcone,177,5,10990.132,1,Medium Value
bqfelts,184,2,34499.88,1,Medium Value
bqfetter,135,1,19.9,1,Medium Value
bqfiala,114,1,0.0,1,Medium Value
bqfick,214,1,139.8,0,Low Value
bqfike,211,6,6157.9,0,Low Value
bqfinck,229,2,477.88000000000005,0,Low Value
bqfranzen,357,1,124.0,0,Low Value
bqgaffney,285,6,5034.0,0,Low Value
bqgaunt,281,1,394.7,0,Low Value
bqgilchrist,178,1,520.2,1,Medium Value
bqglenn,49,5,598.6,1,Medium Value
bqharber,113,1,1173.9,1,Medium Value
bqhassler,103,4,4950.4,1,Medium Value
bqhayton,164,1,52.0,1,Medium Value
bqheinen,278,1,8127.1,0,Low Value
bqhelt,276,3,1344.9,0,Low Value
bqhemby,191,1,1759.2,1,Medium Value
bqhofstetter,284,3,599.1,0,Low Value
bqhouchins,100,1,92.232,1,Medium Value
bqhupp,246,18,10800.05,0,Low Value
bqjeans,203,1,435.9,0,Low Value
bqjohson,297,1,499.9,0,Low Value
bqkerrick,285,2,179.6,0,Low Value
bqkey,264,10,10162.465,0,Low Value
bqknaack,301,1,24.0,0,Low Value
bqkopp,140,1,84.9,1,Medium Value
bqkrol,153,2,193.3,1,Medium Value
bqlaing,117,12,14591.328,1,Medium Value
bqlam,272,3,1771.8455,0,Low Value
bqlaney,154,2,400.0,1,Medium Value
bqlayden,23,2,2699.9,1,Medium Value
bqlieu,186,8,810.61,1,Medium Value
bqlinker,64,4,4020.0,1,Medium Value
bqlipps,284,4,2608.2,0,Low Value
bqlivingstone,7,1,25.5,1,Medium Value
bqlopes,282,1,74.8,0,Low Value
bqlorenz,90,1,125.0,1,Medium Value
bqmaddy,155,1,500.0,1,Medium Value
bqmartins,238,1,109.9,0,Low Value
bqmartz,135,1,149.9,1,Medium Value
bqmcgrail,19,1,46.665,1,Medium Value
bqmcmunn,285,10,13786.72,0,Low Value
bqmeads,363,1,1411.83,0,Low Value
bqmeier,183,8,13786.68,1,Medium Value
bqmitcham,196,2,2706.9,1,Medium Value
bqmix,276,2,300.0,0,Low Value
bqmolter,15,20,27851.367,1,Medium Value
bqmontagna,277,1,86.8,0,Low Value
bqnauman,62,1,39.8,1,Medium Value
bqnicholes,285,1,125.8,0,Low Value
bqpendelton,276,1,194.9,0,Low Value
bqpettyjohn,154,1,150.0,1,Medium Value
bqplacencia,278,1,174.8,0,Low Value
bqplemons,154,1,1000.0,1,Medium Value
bqproper,254,1,29.9,0,Low Value
bqquinn,320,1,250.0,0,Low Value
bqquinones,279,1,2369.6,0,Low Value
bqreynolds,126,1,28.8,1,Medium Value
bqrodden,280,2,120.69999999999999,0,Low Value
bqrosenbloom,193,1,7768.8,1,Medium Value
bqroux,77,3,2892.7,1,Medium Value
bqsabo,2,23,3632.599,1,Medium Value
bqsavell,285,2,3070.89,0,Low Value
bqschall,243,8,33475.0,0,Low Value
bqscheerer,285,1,89.8,0,Low Value
bqschrom,313,1,80.5,0,Low Value
bqseawright,63,1,1343.9,1,Medium Value
bqsedillo,196,1,130.4,1,Medium Value
bqshoemaker,233,1,199.9,0,Low Value
bqshorey,292,1,0.0,0,Low Value
bqsizemore,168,1,1132.0100000000002,1,Medium Value
bqspiers,280,8,5127.304999999999,0,Low Value
bqsteffan,342,1,95.0,0,Low Value
bqstrange,283,1,54.4,0,Low Value
bqsumter,9,2,10699.8,1,Medium Value
bqsutera,168,7,8700.41,1,Medium Value
bqswigert,283,2,144.6,0,Low Value
bqtalty,261,1,69.9,0,Low Value
bqtaub,272,3,4609.4,0,Low Value
bqtillson,288,2,346.5,0,Low Value
bqtrojan,4,1,261.75,1,Medium Value
bqwachtel,100,1,160.0,1,Medium Value
bqwadsworth,285,1,34.9,0,Low Value
bqwall,357,3,27240.0,0,Low Value
bqweinman,279,1,205.56,0,Low Value
bqweishaar,173,4,7365.9,1,Medium Value
bqwile,101,2,275.9,1,Medium Value
bqwine,218,1,94.0,0,Low Value
bragustin,153,1,50.0,1,Medium Value
brahl,275,3,2187.5,0,Low Value
brang,195,1,33.4,1,Medium Value
brangel,195,1,400.0,1,Medium Value
brbaldwin,154,1,400.0,1,Medium Value
brbingaman,281,5,3240.2299999999996,0,Low Value
brbogle,309,1,159.9,0,Low Value
brbolte,277,1,674.5,0,Low Value
brbonar,191,2,2985.84,1,Medium Value
brboswell,148,1,1980.0,1,Medium Value
brbourn,105,1,0.0,1,Medium Value
brbranstetter,171,2,178.4,1,Medium Value
brbrimer,184,1,41.0,1,Medium Value
brbrunson,291,1,39.8,0,Low Value
brcelestine,185,2,2794.4,1,Medium Value
brcipriano,30,1,4399.6,1,Medium Value
brclowers,304,2,480.0,0,Low Value
brconatser,101,3,5334.693,1,Medium Value
brconvery,113,1,113.7,1,Medium Value
brcotton,278,3,3227.01,0,Low Value
brcurtsinger,41,1,39.8,1,Medium Value
brdaubert,328,1,1833.5,0,Low Value
brdelarosa,190,4,5984.0,1,Medium Value
brdelaune,147,1,116.2,1,Medium Value
brdemarest,291,1,54.9,0,Low Value
brdilday,198,1,89.9,1,Medium Value
brduckett,109,1,3042.0,1,Medium Value
brdunfee,19,34,18092.420000000002,1,Medium Value
brdyck,103,9,1377.108,1,Medium Value
breckhardt,136,1,130.0,1,Medium Value
breskridge,13,3,780.0,1,Medium Value
brfern,58,1,150.0,1,Medium Value
brfetzer,278,4,6390.0,0,Low Value
brfleming,301,1,69.8,0,Low Value
brfrasier,179,1,208.0,1,Medium Value
brfrazer,217,1,119.8,0,Low Value
brfuentes,70,4,386.44,1,Medium Value
brgadberry,193,1,199.8,1,Medium Value
brgladstone,110,4,0.0,1,Medium Value
brgordillo,276,4,6642.4,0,Low Value
brgriffing,279,2,228.0,0,Low Value
brhamlett,105,15,18900.97,1,Medium Value
brhardnett,177,1,41.0,1,Medium Value
brharker,276,1,99.76,0,Low Value
brhatchell,95,1,2877.0,1,Medium Value
brhegg,168,8,12328.84,1,Medium Value
brhoehn,102,7,198.9,1,Medium Value
brhoopes,112,6,572.8,1,Medium Value
brhungerford,91,2,260.0,1,Medium Value
brisabelle,152,2,1559.0,1,Medium Value
brjanelle,276,4,4635.24,0,Low Value
brkennell,136,1,77.1,1,Medium Value
brkimbler,110,1,189.8,1,Medium Value
brkoehn,299,2,256.4,0,Low Value
brlaury,155,1,1500.0,1,Medium Value
brlevin,124,1,268.8,1,Medium Value
brlossett,329,1,3520.6,0,Low Value
brmanske,285,1,159.84,0,Low Value
brmardis,277,1,199.8,0,Low Value
brmasters,284,1,614.4000000000001,0,Low Value
brmattis,21,2,460.4,1,Medium Value
brmcfaddin,106,3,743.75,1,Medium Value
brmcglothin,155,1,200.0,1,Medium Value
brmcinerney,252,1,40.0,0,Low Value
brmckeehan,187,1,39.9,1,Medium Value
brmickens,69,1,41.0,1,Medium Value
brmiesner,155,2,900.0,1,Medium Value
brmilford,97,1,10.6,1,Medium Value
brmontemayor,154,11,2100.0,1,Medium Value
brmoorman,285,4,3968.28,0,Low Value
brmutter,278,2,820.79626,0,Low Value
brodle,190,2,700.0,1,Medium Value
brostby,152,1,129.9,1,Medium Value
broverly,80,2,229.3,1,Medium Value
brperino,160,2,145.0,1,Medium Value
brpippin,278,1,101.9,0,Low Value
brpomeroy,42,1,149.9,1,Medium Value
brpoon,282,1,0.0,0,Low Value
brrhoden,275,1,109.80000000000001,0,Low Value
brrosato,188,1,52.0,1,Medium Value
brrowell,174,1,29.9,1,Medium Value
brsalvador,266,2,322.5,0,Low Value
brscoggin,229,1,99.9,0,Low Value
brsee,319,3,278.5,0,Low Value
brsholar,110,19,6968.53435,1,Medium Value
brsoliz,214,2,2733.4,0,Low Value
brsprenger,278,1,477.5,0,Low Value
brstagner,314,2,600.0,0,Low Value
brstilson,154,5,1250.0,1,Medium Value
brsturgeon,15,8,3996.72,1,Medium Value
brsutphin,195,2,800.0,1,Medium Value
brtanguay,102,1,49.9,1,Medium Value
brthornley,252,2,212.4,0,Low Value
brtrisler,168,1,284.9,1,Medium Value
brtroutt,292,5,4656.78,0,Low Value
brutley,140,1,779.5,1,Medium Value
brvining,131,3,567.3,1,Medium Value
brwarthen,272,3,449.40000000000003,0,Low Value
brwhittaker,70,6,645.11,1,Medium Value
brwingate,324,1,408.87,0,Low Value
bsaltizer,195,1,200.0,1,Medium Value
bsamoroso,121,3,153.4,1,Medium Value
bsarguello,166,2,800.0,1,Medium Value
bsbangert,195,2,600.0,1,Medium Value
bsbechtel,154,3,3000.0,1,Medium Value
bsbeech,280,12,3036.9,0,Low Value
bsbennett,10,2,69.4,1,Medium Value
bsbenoit,59,1,110.5,1,Medium Value
bsbillups,281,2,25.11,0,Low Value
bsboner,285,1,19.9,0,Low Value
bsbonomo,120,2,93.7,1,Medium Value
bsbradford,278,1,423.025,0,Low Value
bsbramlett,183,2,434.20099999999996,1,Medium Value
bsbreece,153,4,500.0,1,Medium Value
bsbridgewater,283,1,738.3,0,Low Value
bsbrunelle,277,3,4037.4149999999995,0,Low Value
bsbrunswick,280,1,3000.0,0,Low Value
bsbrunton,153,5,700.0,1,Medium Value
bsburris,276,2,4740.8,0,Low Value
bsbutler,81,2,139.8,1,Medium Value
bscalvert,280,1,528.6999999999999,0,Low Value
bscambron,220,1,141.7,0,Low Value
bscanfield,184,1,349.9,1,Medium Value
bscarter,167,6,11904.41,1,Medium Value
bscaston,153,2,500.0,1,Medium Value
bschagnon,155,1,150.0,1,Medium Value
bschamplin,272,2,284.6,0,Low Value
bsclanton,284,1,184.6,0,Low Value
bscoleman,277,1,224.9,0,Low Value
bscolyer,190,2,242.81,1,Medium Value
bscoomer,155,1,32.0,1,Medium Value
bscubbage,40,20,32204.684,1,Medium Value
bscumberland,194,1,4042.6,1,Medium Value
bsdahl,146,1,99.9,1,Medium Value
bsdelariva,284,1,24.9,0,Low Value
bsdipietro,214,1,869.5,0,Low Value
bsdrew,110,6,11479.1,1,Medium Value
bsduffin,145,1,249.9,1,Medium Value
bsflanigan,168,4,10899.177000000001,1,Medium Value
bsgarica,224,4,659.5999999999999,0,Low Value
bsgeoghegan,147,2,35.0,1,Medium Value
bsgigliotti,282,1,138.8,0,Low Value
bsgirton,160,1,135.2,1,Medium Value
bsgoldstein,166,1,460.88,1,Medium Value
bsgraddy,154,1,250.0,1,Medium Value
bshaga,275,1,2187.5,0,Low Value
bshamada,307,1,105.9,0,Low Value
bshartness,282,4,2720.0,0,Low Value
bshatmaker,19,10,1164.2,1,Medium Value
